tank_name,Type,timestamp,Number,Class,tank_name2,fuel_type,qty,Amount,balance,tank_id,station_id
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07681,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.18,"8,407.48",8470457.05,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07682,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,8470963.83,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07683,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.46,"1,636.90",8472600.73,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07745,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,295.485,"74,872.88",8547473.61,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07746,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,32.809,"8,313.56",8555787.17,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07747,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.0,"1,266.95",8557054.12,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07748,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",8558574.46,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07749,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",8560094.8,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07750,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,773.73",8561868.53,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07751,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,34.31,"8,693.81",8570562.33,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07752,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",8572082.67,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-10,CR/INV/2526/07753,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",8573603.01,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-10,CASH/INV/2425/02188,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,120.0,"30,406.80",8604009.81,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-10,CASH/INV/2425/02191,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1536.003,"389,207.71",8993217.52,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-10,CASH/INV/2425/02193,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,103.0,"26,099.17",9019316.69,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-10,CASH/INV/2425/02218,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,927.396,"234,992.86",9254309.55,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07694,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,589.976,"149,494.07",9403803.62,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07695,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,48.495,"12,288.14",9416091.76,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07696,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,3.35,848.86,9416940.61,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07697,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",9418460.95,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07698,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",9419981.29,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07699,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",9420994.85,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07700,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",9422008.41,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07718,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,469.565,"118,983.05",9540991.46,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07719,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,80.829,"20,481.36",9561472.81,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-11,CR/INV/2526/07720,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,9.5,"2,407.20",9563880.02,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-11,CASH/INV/2425/02197,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,81.0,"20,524.59",9584404.61,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-11,CASH/INV/2425/02200,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,400.179,"101,401.32",9685805.93,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-11,CASH/INV/2425/02208,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1897.106,"480,707.62",10166513.55,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-12,CR/INV/2526/07724,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,616.167,"156,130.51",10322644.06,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-12,CR/INV/2526/07725,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,158.294,"40,110.17",10362754.23,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-12,CR/INV/2526/07754,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,669.15,"169,555.93",10532310.16,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-12,CR/INV/2526/07755,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,105.853,"26,822.03",10559132.19,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-12,CR/INV/2526/07756,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,23.42,"5,934.39",10565066.58,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-12,CASH/INV/2425/02212,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,19.539,"4,950.98",10570017.57,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-12,CASH/INV/2425/02221,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1683.577,"426,601.63",10996619.19,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07765,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,373.147,"94,551.70",11091170.89,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07766,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,25.084,"6,355.93",11097526.82,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07767,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.0,"7,601.70",11105128.52,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07768,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,3.344,847.46,11105975.97,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07769,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",11108003.09,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07781,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,796.147,"201,735.59",11309738.69,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-13,CR/INV/2526/07782,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,533.90",11312272.58,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-13,CASH/INV/2425/02230,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,780.425,"197,751.90",11510024.48,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-13,CASH/INV/2425/02231,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,43.0,"10,895.77",11520920.25,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-13,CASH/INV/2425/02237,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1167.853,"295,922.36",11816842.62,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07810,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,403.371,"102,210.17",11919052.79,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07811,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,3.378,855.93,11919908.72,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07812,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,533.90",11922442.62,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07813,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,38.73,"9,813.79",11932256.4,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07814,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",11933269.96,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07815,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",11934283.52,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07816,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",11935297.08,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07817,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",11936817.42,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07818,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",11938844.54,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07819,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",11940871.66,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07820,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",11942898.78,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07821,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.03,"1,781.33",11944680.11,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07822,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.5,"2,153.81",11946833.92,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07825,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,494.916,"125,406.78",12072240.7,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07826,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",12074267.82,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07827,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,32.65,"8,273.15",12082540.97,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07828,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,9.0,"2,280.51",12084821.48,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07829,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,533.90",12087355.38,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-14,CR/INV/2526/07830,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.91,"2,004.24",12089359.62,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-14,CASH/INV/2425/02242,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,40.0,"10,135.60",12099495.22,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-14,CASH/INV/2425/02248,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,814.991,"206,510.62",12306005.84,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-14,CASH/INV/2425/02250,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,50.0,"12,669.50",12318675.34,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-14,CASH/INV/2425/02253,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1527.524,"387,059.41",12705734.75,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07858,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,625.234,"158,427.97",12864162.71,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07859,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,96.655,"24,491.53",12888654.24,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07860,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,15.0,"3,800.85",12892455.08,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07891,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,457.859,"116,016.95",13008472.03,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07892,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,3.344,847.46,13009319.49,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07893,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,13009826.27,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07894,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,773.73",13011600.0,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07895,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",13013627.12,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07896,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,43.0,"10,895.76",13024522.88,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07897,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",13026550.0,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07898,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",13028577.12,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07899,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,35.0,"8,868.64",13037445.76,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-15,CR/INV/2526/07900,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,16.722,"4,237.29",13041683.05,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-15,CASH/INV/2425/02262,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1428.111,"361,869.01",13403552.06,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-15,CASH/INV/2425/02272,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,66.0,"16,723.74",13420275.8,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-15,CASH/INV/2425/02276,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,756.074,"191,581.59",13611857.38,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07921,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,538.24,"136,384.75",13748242.13,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07922,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,46.983,"11,905.09",13760147.21,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07923,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,773.73",13761920.94,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07924,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.19,"1,315.09",13763236.03,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07925,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,13.0,"3,294.07",13766530.1,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07926,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,563.585,"142,806.78",13909336.88,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07927,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,20.067,"5,084.75",13914421.63,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07928,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.445,"8,474.58",13922896.2,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07929,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.445,"8,474.58",13931370.78,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07930,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.0,"8,361.86",13939732.64,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-16,CR/INV/2526/07931,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",13940746.2,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-16,CASH/INV/2425/02264,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,136.0,"34,461.04",13975207.25,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-16,CASH/INV/2425/02279,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,192.0,"48,650.88",14023858.13,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-16,CASH/INV/2425/02282,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1685.586,"427,110.72",14450968.85,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-16,CASH/INV/2425/02283,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,698.459,"176,982.44",14627951.29,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07940,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,491.939,"124,652.54",14752603.83,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07941,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,165.552,"41,949.15",14794552.98,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07942,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,43.0,"10,895.76",14805448.75,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07943,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,14805955.53,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07944,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",14806969.08,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07945,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.0,"1,013.56",14807982.64,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07946,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.0,"7,601.70",14815584.34,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07947,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,14816091.12,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07948,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,14816597.9,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07969,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,491.889,"124,639.83",14941237.73,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07970,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,132.174,"33,491.53",14974729.25,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07971,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,35.0,"8,868.64",14983597.9,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07972,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.78,"8,559.51",14992157.41,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-17,CR/INV/2526/07973,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,533.90",14994691.3,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-17,CASH/INV/2425/02289,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,128.0,"32,433.92",15027125.23,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-17,CASH/INV/2425/02291,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,551.509,"139,746.83",15166872.06,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-17,CASH/INV/2425/02297,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1438.157,"364,414.59",15531286.64,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-17,CASH/INV/2425/02301,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,43.0,"10,895.77",15542182.42,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08006,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,709.702,"179,831.36",15722013.77,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08007,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,26.756,"6,779.66",15728793.43,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08008,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.445,"8,474.58",15737268.01,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08009,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,16.722,"4,237.29",15741505.3,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08010,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",15743532.42,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08012,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,430.1,"108,983.05",15852515.47,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08013,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,85.619,"21,694.92",15874210.38,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-18,CR/INV/2526/08014,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.0,"1,266.95",15875477.33,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-18,CASH/INV/2425/02307,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,400.375,"101,451.05",15976928.38,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-18,CASH/INV/2425/02309,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,92.0,"23,311.88",16000240.26,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-18,CASH/INV/2425/02311,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1496.281,"379,142.71",16379382.97,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08021,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,496.612,"125,836.44",16505219.42,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08022,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,36.789,"9,322.03",16514541.45,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08023,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",16516568.57,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08024,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,630.679,"159,807.63",16676376.2,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08025,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,46.49,"11,780.09",16688156.29,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08026,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,520.34",16689676.63,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-19,CR/INV/2526/08027,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"2,027.12",16691703.75,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-19,CASH/INV/2425/02318,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,533.599,"135,208.66",16826912.41,Petrol Tank 01,ST001
Petrol Tank 01,Cash Sales,2025-10-19,CASH/INV/2425/02319,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1150.832,"291,609.20",17118521.61,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08052,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,333.946,"84,618.64",17203140.25,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08053,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,506.78,17203647.03,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08054,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.1,"7,627.12",17211274.15,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08055,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,20.067,"5,084.75",17216358.9,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08056,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,3.344,847.46,17217206.36,Petrol Tank 01,ST001
Petrol Tank 01,Invoice,2025-10-20,CR/INV/2526/08059,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,513.334,"130,073.73",17347280.09,Petrol Tank 01,ST001
